transaction_id,account_id,transaction_date,amount,transaction_type,merchant_country,is_large_transaction
TXN000786,ACC0058,2022-04-09,2515.49,DEBIT,Canada,False
TXN000787,ACC0058,2023-06-07,872.67,DEBIT,USA,False
TXN000788,ACC0058,2022-09-18,639.67,CREDIT,Canada,False
TXN000789,ACC0058,2024-02-02,2182.61,DEBIT,Singapore,False
TXN000790,ACC0058,2023-11-04,1296.85,DEBIT,Canada,False
TXN000791,ACC0058,2023-04-06,2786.26,CREDIT,Singapore,False
TXN000792,ACC0058,2022-12-12,2603.24,DEBIT,Singapore,False
TXN000793,ACC0058,2023-12-03,2942.0,CREDIT,Canada,False
TXN000794,ACC0058,2023-05-03,756.72,DEBIT,Canada,False
TXN000795,ACC0058,2023-10-02,3899.93,CREDIT,Singapore,False
TXN000796,ACC0058,2023-09-04,4401.88,CREDIT,England,False
TXN000797,ACC0058,2023-04-01,3277.39,CREDIT,Canada,False
TXN000798,ACC0058,2022-08-28,1384.32,DEBIT,Bangladesh,False
TXN000799,ACC0058,2023-11-18,3407.26,CREDIT,Canada,False
TXN000800,ACC0058,2023-04-14,4448.98,CREDIT,UAE,False
TXN000801,ACC0059,2022-08-17,3731.29,CREDIT,England,False
TXN000802,ACC0059,2022-07-18,1695.95,CREDIT,England,False
TXN000803,ACC0059,2023-04-11,4215.8,DEBIT,Singapore,False
TXN000804,ACC0059,2023-02-16,680.58,CREDIT,Singapore,False
TXN000805,ACC0059,2023-05-22,1354.41,CREDIT,Bangladesh,False
TXN000806,ACC0059,2024-04-19,455.54,CREDIT,UNKNOWN,False
TXN000807,ACC0059,2023-08-18,3707.31,CREDIT,Singapore,False
TXN000808,ACC0059,2022-08-24,2581.2,DEBIT,Canada,False
TXN000809,ACC0059,2023-05-12,3550.75,CREDIT,USA,False
TXN000810,ACC0059,2023-12-16,4397.87,DEBIT,USA,False
TXN000811,ACC0059,2023-01-11,4377.15,DEBIT,Singapore,False
TXN000812,ACC0059,2022-08-26,1254.96,CREDIT,Canada,False
TXN000813,ACC0060,2023-03-21,1377.15,CREDIT,Bangladesh,False
TXN000814,ACC0060,2023-10-10,3180.69,DEBIT,UAE,False
TXN000815,ACC0060,2022-09-30,1217.27,CREDIT,Bangladesh,False
TXN000816,ACC0060,2023-11-29,896.14,CREDIT,Bangladesh,False
TXN000817,ACC0060,2024-03-16,1755.3,DEBIT,Singapore,False
TXN000818,ACC0060,2023-05-21,3747.32,DEBIT,England,False
TXN000819,ACC0060,2022-09-27,1938.96,DEBIT,Singapore,False
TXN000820,ACC0060,2024-04-06,3901.35,DEBIT,Singapore,False
TXN000821,ACC0060,2023-04-13,3240.43,DEBIT,England,False
TXN000822,ACC0060,2024-06-27,2053.44,DEBIT,Singapore,False
TXN000823,ACC0060,2024-07-28,54.4,DEBIT,UAE,False
TXN000824,ACC0060,2023-02-23,3009.7,DEBIT,USA,False
TXN000825,ACC0060,2023-05-15,3045.64,CREDIT,UAE,False
TXN000826,ACC0060,2024-06-18,1384.14,CREDIT,Singapore,False
TXN000827,ACC0060,2023-08-22,2300.4,DEBIT,India,False
TXN000828,ACC0060,2023-07-05,3389.21,CREDIT,Bangladesh,False
TXN000829,ACC0061,2023-09-16,2562.45,CREDIT,Bangladesh,False
TXN000830,ACC0061,2025-07-02,2972.92,CREDIT,England,False
TXN000831,ACC0061,2025-08-09,549.44,DEBIT,England,False
TXN000832,ACC0061,2024-06-18,3206.57,CREDIT,England,False
TXN000833,ACC0061,2025-07-11,3558.36,CREDIT,USA,False
TXN000834,ACC0061,2024-02-09,2591.29,DEBIT,Canada,False
TXN000835,ACC0061,2025-05-15,2026.45,CREDIT,UAE,False
TXN000836,ACC0061,2024-01-30,3609.2,CREDIT,England,False
TXN000837,ACC0062,2024-08-06,2028.95,DEBIT,Bangladesh,False
TXN000838,ACC0062,2025-01-10,4081.91,CREDIT,UAE,False
TXN000839,ACC0062,2024-01-18,3434.73,CREDIT,UAE,False
TXN000840,ACC0062,2024-06-06,2541.5,DEBIT,Singapore,False
TXN000841,ACC0062,2025-04-08,4383.71,DEBIT,England,False
TXN000842,ACC0062,2023-09-12,2359.2,CREDIT,UAE,False
TXN000843,ACC0062,2024-12-28,3816.96,DEBIT,UAE,False
TXN000844,ACC0062,2024-05-13,3275.63,DEBIT,England,False
TXN000845,ACC0062,2024-01-19,3723.61,CREDIT,India,False
TXN000846,ACC0062,2024-05-09,1864.7,CREDIT,India,False
TXN000847,ACC0062,2023-10-03,2357.98,DEBIT,India,False
TXN000848,ACC0062,2023-12-21,2507.38,CREDIT,Bangladesh,False
TXN000849,ACC0062,2024-04-05,2071.41,DEBIT,UNKNOWN,False
TXN000850,ACC0063,2024-05-04,2051.87,CREDIT,USA,False
TXN000851,ACC0063,2024-04-07,4313.35,DEBIT,Singapore,False
TXN000852,ACC0063,2023-08-10,2443.03,DEBIT,England,False
TXN000853,ACC0063,2025-02-27,299.49,CREDIT,England,False
TXN000854,ACC0063,2023-12-20,3808.35,DEBIT,Bangladesh,False
TXN000855,ACC0063,2023-10-29,2452.99,DEBIT,USA,False
TXN000856,ACC0063,2025-02-07,2174.22,CREDIT,India,False
TXN000857,ACC0063,2024-08-01,4826.99,CREDIT,Canada,False
TXN000858,ACC0063,2023-06-27,2673.58,CREDIT,Canada,False
TXN000859,ACC0063,2024-04-13,3786.67,DEBIT,Canada,False
TXN000860,ACC0063,2025-04-11,30.58,DEBIT,USA,False
TXN000861,ACC0064,2022-02-17,653.36,CREDIT,Bangladesh,False
TXN000862,ACC0064,2022-11-27,1537.51,DEBIT,Singapore,False
TXN000863,ACC0064,2021-05-20,1498.03,CREDIT,India,False
TXN000864,ACC0064,2022-09-18,2985.89,CREDIT,India,False
TXN000865,ACC0064,2021-08-19,1720.24,CREDIT,England,False
TXN000866,ACC0064,2021-10-13,832.77,CREDIT,Canada,False
TXN000867,ACC0064,2021-11-23,1129.36,DEBIT,USA,False
TXN000868,ACC0064,2021-04-26,2952.57,DEBIT,Canada,False
TXN000869,ACC0064,2022-04-14,3558.44,DEBIT,India,False
TXN000870,ACC0064,2023-01-19,1286.39,DEBIT,Bangladesh,False
TXN000871,ACC0064,2021-05-23,3313.23,DEBIT,Canada,False
TXN000872,ACC0064,2021-07-31,2089.71,CREDIT,Canada,False
TXN000873,ACC0064,2022-10-16,1271.16,DEBIT,USA,False
TXN000874,ACC0064,2023-01-09,56.43,CREDIT,UAE,False
TXN000875,ACC0064,2021-07-16,3315.79,CREDIT,Bangladesh,False
TXN000876,ACC0064,2022-12-15,3506.62,CREDIT,Singapore,False
TXN000877,ACC0065,2022-09-05,3596.64,DEBIT,England,False
TXN000878,ACC0065,2021-07-25,3925.95,CREDIT,USA,False
TXN000879,ACC0065,2022-12-14,1006.75,CREDIT,Singapore,False
TXN000880,ACC0065,2022-09-17,4865.87,CREDIT,UAE,False
TXN000881,ACC0065,2022-05-24,1483.8,DEBIT,Bangladesh,False
TXN000882,ACC0065,2022-08-21,4552.68,CREDIT,England,False
TXN000883,ACC0065,2021-11-26,23.66,DEBIT,Canada,False
TXN000884,ACC0065,2022-11-08,3348.42,DEBIT,Canada,False
TXN000885,ACC0066,2022-07-18,3620.58,DEBIT,England,False
TXN000886,ACC0066,2024-02-21,1163.49,CREDIT,England,False
TXN000887,ACC0066,2023-08-21,259.9,DEBIT,Singapore,False
TXN000888,ACC0066,2022-06-12,4262.72,CREDIT,Singapore,False
TXN000889,ACC0066,2024-03-26,1570.41,DEBIT,Canada,False
TXN000890,ACC0066,2022-06-18,58.26,DEBIT,UAE,False
TXN000891,ACC0066,2024-02-24,860.86,CREDIT,India,False
TXN000892,ACC0066,2024-01-29,1348.86,DEBIT,England,False
TXN000893,ACC0066,2023-04-18,922.52,CREDIT,India,False
TXN000894,ACC0066,2023-08-13,1366.45,CREDIT,UAE,False
TXN000895,ACC0066,2023-09-04,4001.5,DEBIT,Canada,False
TXN000896,ACC0066,2022-09-15,3483.89,DEBIT,Singapore,False
TXN000897,ACC0066,2022-10-13,527.53,CREDIT,Singapore,False
TXN000898,ACC0066,2023-12-06,3395.18,DEBIT,Bangladesh,False
TXN000899,ACC0066,2023-05-26,3898.03,DEBIT,Singapore,False
TXN000900,ACC0066,2024-04-02,4400.95,DEBIT,India,False
TXN000901,ACC0066,2023-09-14,573.56,CREDIT,India,False
TXN000902,ACC0066,2022-06-19,326.05,CREDIT,Canada,False
TXN000903,ACC0066,2024-03-27,2628.84,DEBIT,UAE,False
TXN000904,ACC0066,2023-04-14,2600.31,DEBIT,India,False
TXN000905,ACC0066,2024-03-10,3635.99,CREDIT,England,False
TXN000906,ACC0067,2023-08-14,751.79,DEBIT,Canada,False
TXN000907,ACC0067,2024-05-04,4672.51,CREDIT,Singapore,False
TXN000908,ACC0067,2023-12-05,4348.38,DEBIT,Singapore,False
TXN000909,ACC0067,2023-12-01,1609.96,CREDIT,England,False
TXN000910,ACC0067,2022-09-05,2539.58,CREDIT,India,False
TXN000911,ACC0067,2023-03-13,403.36,CREDIT,Singapore,False
TXN000912,ACC0067,2024-02-22,2246.01,CREDIT,India,False
TXN000913,ACC0067,2023-06-04,602.35,CREDIT,UAE,False
TXN000914,ACC0067,2024-05-15,98.67,CREDIT,India,False
TXN000915,ACC0067,2022-08-21,2790.08,DEBIT,Singapore,False
TXN000916,ACC0067,2022-10-17,3961.0,CREDIT,Bangladesh,False
TXN000917,ACC0067,2024-02-11,1042.19,CREDIT,England,False
TXN000918,ACC0067,2023-07-23,4128.3,DEBIT,Singapore,False
TXN000919,ACC0067,2023-10-24,1666.54,CREDIT,UAE,False
TXN000920,ACC0067,2024-05-18,1822.84,CREDIT,Canada,False
TXN000921,ACC0067,2022-10-23,3799.01,DEBIT,Canada,False
TXN000922,ACC0067,2023-06-30,1782.14,CREDIT,Bangladesh,False
TXN000923,ACC0067,2024-01-01,1875.71,DEBIT,Canada,False
TXN000924,ACC0067,2022-12-31,2467.19,CREDIT,Canada,False
TXN000925,ACC0067,2023-04-02,3058.15,DEBIT,Canada,False
TXN000926,ACC0067,2023-08-22,1085.79,DEBIT,UAE,False
TXN000927,ACC0067,2023-06-27,547.75,CREDIT,Canada,False
TXN000928,ACC0067,2024-04-24,4188.96,DEBIT,Singapore,False
TXN000929,ACC0067,2023-10-20,2292.37,DEBIT,India,False
TXN000930,ACC0067,2022-07-20,2656.52,DEBIT,Bangladesh,False
TXN000931,ACC0068,2025-03-03,2419.83,DEBIT,UAE,False
TXN000932,ACC0068,2025-02-24,876.51,DEBIT,Canada,False
TXN000933,ACC0068,2024-08-12,3291.03,CREDIT,Bangladesh,False
TXN000934,ACC0068,2024-08-09,2099.14,DEBIT,England,False
TXN000935,ACC0068,2024-08-23,4818.33,CREDIT,India,False
TXN000936,ACC0068,2023-11-26,699.52,CREDIT,Singapore,False
TXN000937,ACC0068,2025-01-23,4304.93,DEBIT,USA,False
TXN000938,ACC0068,2024-02-12,3124.6,CREDIT,UAE,False
TXN000939,ACC0068,2024-06-30,4606.75,DEBIT,UAE,False
TXN000940,ACC0068,2025-05-08,4876.15,DEBIT,Bangladesh,False
TXN000941,ACC0068,2025-01-18,3474.62,CREDIT,UAE,False
TXN000942,ACC0068,2023-11-08,3806.27,CREDIT,Bangladesh,False
TXN000943,ACC0068,2025-02-16,4713.94,CREDIT,UAE,False
TXN000944,ACC0068,2025-01-09,1436.78,CREDIT,Singapore,False
TXN000945,ACC0068,2023-07-26,2618.42,DEBIT,India,False
TXN000946,ACC0068,2023-12-08,274.79,DEBIT,USA,False
TXN000947,ACC0068,2024-04-11,3753.42,DEBIT,England,False
TXN000948,ACC0068,2025-06-11,1260.3,DEBIT,UAE,False
TXN000949,ACC0069,2024-01-28,3770.43,DEBIT,England,False
TXN000950,ACC0069,2024-10-09,521.38,DEBIT,UAE,False
TXN000951,ACC0069,2025-04-26,2810.74,DEBIT,Bangladesh,False
TXN000952,ACC0069,2024-04-23,3467.75,DEBIT,India,False
TXN000953,ACC0069,2024-08-03,2088.67,CREDIT,Bangladesh,False
TXN000954,ACC0069,2023-08-28,74.7,CREDIT,USA,False
TXN000955,ACC0069,2025-03-30,4345.56,CREDIT,Singapore,False
TXN000956,ACC0069,2024-02-19,4558.32,CREDIT,Singapore,False
TXN000957,ACC0069,2025-02-25,2737.61,DEBIT,Singapore,False
TXN000958,ACC0069,2024-01-18,1477.95,DEBIT,UAE,False
TXN000959,ACC0069,2023-09-18,943.01,DEBIT,UAE,False
TXN000960,ACC0069,2024-12-11,605.58,DEBIT,India,False
TXN000961,ACC0069,2024-04-14,2787.43,DEBIT,USA,False
TXN000962,ACC0069,2025-02-21,4231.61,DEBIT,England,False
TXN000963,ACC0070,2023-12-09,209.3,CREDIT,Bangladesh,False
TXN000964,ACC0070,2023-08-25,3870.57,CREDIT,India,False
TXN000965,ACC0070,2025-02-09,2755.3,DEBIT,Singapore,False
TXN000966,ACC0070,2024-05-24,2631.72,DEBIT,Bangladesh,False
TXN000967,ACC0070,2023-09-11,3933.43,DEBIT,India,False
TXN000968,ACC0070,2025-01-10,2689.81,DEBIT,England,False
TXN000969,ACC0070,2024-02-15,4418.15,CREDIT,England,False
TXN000970,ACC0070,2024-07-07,1474.94,CREDIT,Bangladesh,False
TXN000971,ACC0070,2025-04-28,53.93,CREDIT,India,False
TXN000972,ACC0070,2024-03-06,4523.44,DEBIT,Canada,False
TXN000973,ACC0070,2025-06-01,4429.44,CREDIT,Singapore,False
TXN000974,ACC0070,2023-10-28,1935.52,CREDIT,Canada,False
TXN000975,ACC0070,2024-12-14,4112.32,CREDIT,Bangladesh,False
TXN000976,ACC0070,2024-12-05,2233.33,DEBIT,England,False
TXN000977,ACC0070,2025-05-01,970.64,DEBIT,Canada,False
TXN000978,ACC0070,2023-12-22,4858.43,DEBIT,UAE,False
TXN000979,ACC0070,2023-09-09,1061.8,DEBIT,Singapore,False
TXN000980,ACC0070,2024-09-10,4179.97,DEBIT,Bangladesh,False
TXN000981,ACC0070,2024-09-21,3236.34,DEBIT,UAE,False
TXN000982,ACC0071,2023-04-28,2301.53,CREDIT,Canada,False
TXN000983,ACC0071,2023-07-02,375.51,DEBIT,Singapore,False
TXN000984,ACC0071,2023-12-17,2794.84,DEBIT,England,False
TXN000985,ACC0071,2024-05-25,1946.28,CREDIT,India,False
TXN000986,ACC0071,2024-02-21,94.29,DEBIT,Bangladesh,False
TXN000987,ACC0071,2023-04-10,3210.7,DEBIT,Singapore,False
TXN000988,ACC0071,2024-11-23,237.13,DEBIT,England,False
TXN000989,ACC0071,2024-08-30,539.62,CREDIT,Bangladesh,False
TXN000990,ACC0071,2023-07-01,1414.77,CREDIT,India,False
TXN000991,ACC0072,2023-10-29,163.79,DEBIT,Bangladesh,False
TXN000992,ACC0072,2022-08-04,690.54,CREDIT,Singapore,False
TXN000993,ACC0072,2023-07-03,1481.94,DEBIT,England,False
TXN000994,ACC0072,2023-11-15,4436.02,CREDIT,Canada,False
TXN000995,ACC0072,2023-07-11,4375.09,DEBIT,Canada,False
TXN000996,ACC0072,2022-02-02,35.1,CREDIT,Bangladesh,False
TXN000997,ACC0072,2023-07-05,4735.43,CREDIT,USA,False
TXN000998,ACC0072,2022-12-09,1066.57,DEBIT,USA,False
TXN000999,ACC0072,2022-06-28,1111.73,CREDIT,USA,False
TXN001000,ACC0072,2022-04-18,914.98,DEBIT,Singapore,False
TXN001001,ACC0072,2023-07-07,2311.71,DEBIT,England,False
TXN001002,ACC0072,2023-11-09,346.14,DEBIT,USA,False
TXN001003,ACC0072,2023-08-08,2441.08,CREDIT,England,False
TXN001004,ACC0072,2022-05-02,3359.76,DEBIT,Canada,False
TXN001005,ACC0072,2022-10-09,3101.38,DEBIT,England,False
TXN001006,ACC0072,2023-05-03,2258.72,CREDIT,UAE,False
TXN001007,ACC0072,2023-08-12,770.45,CREDIT,Singapore,False
TXN001008,ACC0073,2023-03-23,851.51,CREDIT,USA,False
TXN001009,ACC0073,2022-08-23,3563.87,CREDIT,England,False
TXN001010,ACC0073,2023-01-12,680.19,CREDIT,India,False
TXN001011,ACC0073,2023-04-27,2232.34,CREDIT,India,False
TXN001012,ACC0073,2023-07-27,553.07,DEBIT,Singapore,False
TXN001013,ACC0073,2022-10-23,4294.98,DEBIT,Bangladesh,False
TXN001014,ACC0073,2022-07-29,1323.54,DEBIT,UAE,False
TXN001015,ACC0073,2022-03-27,4461.6,DEBIT,Singapore,False
TXN001016,ACC0073,2023-08-27,2898.71,DEBIT,Canada,False
TXN001017,ACC0073,2023-07-27,1310.48,CREDIT,UAE,False
TXN001018,ACC0073,2022-06-10,1835.43,DEBIT,Singapore,False
TXN001019,ACC0073,2023-09-04,3668.8,CREDIT,USA,False
TXN001020,ACC0073,2023-04-29,2510.6,DEBIT,India,False
TXN001021,ACC0073,2023-01-16,2515.81,DEBIT,Singapore,False
TXN001022,ACC0073,2023-09-29,3423.97,DEBIT,India,False
TXN001023,ACC0074,2022-05-04,2836.12,DEBIT,UAE,False
TXN001024,ACC0074,2023-03-12,4696.48,DEBIT,USA,False
TXN001025,ACC0074,2023-03-16,1166.43,CREDIT,England,False
TXN001026,ACC0074,2022-06-29,223.61,DEBIT,Bangladesh,False
TXN001027,ACC0074,2022-11-06,1946.58,CREDIT,Canada,False
TXN001028,ACC0074,2021-12-12,4903.14,CREDIT,Canada,False
TXN001029,ACC0074,2023-04-19,3171.5,CREDIT,Singapore,False
TXN001030,ACC0074,2022-07-29,2897.37,DEBIT,India,False
TXN001031,ACC0074,2023-09-02,1898.81,DEBIT,Bangladesh,False
TXN001032,ACC0074,2022-07-17,1887.88,DEBIT,Bangladesh,False
TXN001033,ACC0075,2022-03-09,4088.01,CREDIT,India,False
TXN001034,ACC0075,2022-07-19,4436.99,DEBIT,Bangladesh,False
TXN001035,ACC0075,2021-08-02,2205.09,DEBIT,Canada,False
TXN001036,ACC0075,2022-08-21,3220.95,DEBIT,USA,False
TXN001037,ACC0075,2021-09-20,795.21,DEBIT,UAE,False
TXN001038,ACC0075,2021-11-03,2078.92,CREDIT,UAE,False
TXN001039,ACC0075,2021-07-07,2412.77,CREDIT,India,False
TXN001040,ACC0075,2021-10-14,2958.05,CREDIT,Canada,False
TXN001041,ACC0075,2021-11-17,225.29,DEBIT,USA,False
TXN001042,ACC0075,2022-12-17,2568.09,DEBIT,Canada,False
TXN001043,ACC0075,2021-08-30,1298.72,DEBIT,Bangladesh,False
TXN001044,ACC0075,2022-05-02,3000.79,DEBIT,UAE,False
TXN001045,ACC0075,2023-01-19,4108.3,DEBIT,USA,False
TXN001046,ACC0075,2022-06-15,3036.56,CREDIT,Singapore,False
TXN001047,ACC0075,2022-07-19,861.13,CREDIT,Bangladesh,False
TXN001048,ACC0075,2021-08-06,3975.13,DEBIT,Bangladesh,False
TXN001049,ACC0075,2023-01-17,2558.92,DEBIT,UAE,False
TXN001050,ACC0076,2024-06-06,2986.7,DEBIT,USA,False
TXN001051,ACC0076,2024-03-21,1933.45,DEBIT,Canada,False
TXN001052,ACC0076,2023-09-23,2618.33,CREDIT,Singapore,False
TXN001053,ACC0076,2023-07-31,3031.5,DEBIT,India,False
TXN001054,ACC0076,2024-11-18,3003.07,DEBIT,Canada,False
TXN001055,ACC0076,2024-07-05,3300.37,DEBIT,Singapore,False
TXN001056,ACC0076,2025-01-22,3249.67,CREDIT,England,False
TXN001057,ACC0076,2023-04-13,3491.24,CREDIT,USA,False
TXN001058,ACC0076,2024-07-05,3949.88,CREDIT,England,False
TXN001059,ACC0076,2024-10-23,4025.06,DEBIT,India,False
TXN001060,ACC0076,2023-07-15,1280.04,DEBIT,Singapore,False
TXN001061,ACC0076,2023-05-24,1423.5,CREDIT,England,False
TXN001062,ACC0076,2023-09-09,37.29,DEBIT,Bangladesh,False
TXN001063,ACC0076,2024-08-16,597.96,DEBIT,India,False
TXN001064,ACC0076,2024-12-29,1035.04,CREDIT,India,False
TXN001065,ACC0077,2023-07-19,782.35,CREDIT,England,False
TXN001066,ACC0077,2024-09-30,2123.57,CREDIT,Bangladesh,False
TXN001067,ACC0077,2024-01-08,4959.08,CREDIT,Singapore,False
TXN001068,ACC0077,2023-10-26,2072.01,CREDIT,USA,False
TXN001069,ACC0077,2024-04-14,2799.88,CREDIT,England,False
TXN001070,ACC0077,2024-02-09,2892.48,CREDIT,UAE,False
TXN001071,ACC0077,2023-08-20,4276.44,DEBIT,UAE,False
TXN001072,ACC0077,2023-11-22,2238.51,DEBIT,Canada,False
TXN001073,ACC0077,2023-11-06,2546.63,CREDIT,Singapore,False
TXN001074,ACC0077,2024-10-15,3073.99,DEBIT,USA,False
TXN001075,ACC0077,2024-05-03,4823.21,DEBIT,Singapore,False
TXN001076,ACC0077,2023-07-03,4118.04,CREDIT,Bangladesh,False
TXN001077,ACC0077,2024-06-19,449.82,CREDIT,USA,False
TXN001078,ACC0077,2024-04-14,409.4,DEBIT,UAE,False
TXN001079,ACC0077,2024-04-28,4654.12,CREDIT,Bangladesh,False
TXN001080,ACC0077,2025-01-31,2609.82,DEBIT,Singapore,False
TXN001081,ACC0078,2025-05-30,2476.9,DEBIT,USA,False
TXN001082,ACC0078,2025-06-16,4654.48,CREDIT,USA,False
TXN001083,ACC0078,2023-09-17,3921.96,DEBIT,Bangladesh,False
TXN001084,ACC0078,2024-02-03,3373.38,CREDIT,USA,False
TXN001085,ACC0078,2025-06-14,11.43,DEBIT,Canada,False
TXN001086,ACC0078,2024-05-22,3900.57,CREDIT,UAE,False
TXN001087,ACC0078,2024-09-21,2033.2,DEBIT,Bangladesh,False
TXN001088,ACC0078,2023-08-29,3687.26,DEBIT,Canada,False
TXN001089,ACC0078,2025-02-26,1429.62,CREDIT,England,False
TXN001090,ACC0078,2024-05-23,1139.21,DEBIT,India,False
TXN001091,ACC0079,2025-03-12,33.21,DEBIT,India,False
TXN001092,ACC0079,2025-01-01,541.26,DEBIT,Bangladesh,False
TXN001093,ACC0079,2024-05-29,1706.43,DEBIT,Singapore,False
TXN001094,ACC0079,2025-01-08,4783.98,CREDIT,UAE,False
TXN001095,ACC0079,2024-10-28,4830.62,CREDIT,Singapore,False
TXN001096,ACC0079,2024-04-07,3789.79,CREDIT,UAE,False
TXN001097,ACC0079,2024-11-15,4483.65,DEBIT,India,False
TXN001098,ACC0079,2023-11-29,1296.52,CREDIT,UAE,False
TXN001099,ACC0079,2024-03-14,3387.8,DEBIT,Singapore,False
TXN001100,ACC0079,2024-06-20,2068.01,CREDIT,Bangladesh,False
TXN001101,ACC0079,2025-01-31,58.52,CREDIT,USA,False
TXN001102,ACC0079,2024-05-22,474.12,CREDIT,Canada,False
TXN001103,ACC0079,2025-02-19,4657.67,CREDIT,England,False
TXN001104,ACC0079,2024-07-29,1100.65,CREDIT,USA,False
TXN001105,ACC0079,2025-07-01,4651.97,DEBIT,India,False
TXN001106,ACC0079,2024-02-22,1181.96,DEBIT,Singapore,False
TXN001107,ACC0079,2024-04-29,1041.83,DEBIT,Singapore,False
TXN001108,ACC0080,2025-06-02,1786.58,DEBIT,Canada,False
TXN001109,ACC0080,2023-11-27,3382.3,CREDIT,Bangladesh,False
TXN001110,ACC0080,2023-09-14,3823.58,DEBIT,Singapore,False
TXN001111,ACC0080,2025-01-13,1862.27,CREDIT,India,False
TXN001112,ACC0080,2025-04-18,4345.16,CREDIT,USA,False
TXN001113,ACC0080,2025-02-12,1408.53,DEBIT,Singapore,False
TXN001114,ACC0080,2025-04-20,649.95,CREDIT,India,False
TXN001115,ACC0080,2025-03-14,172.49,CREDIT,India,False
TXN001116,ACC0080,2024-03-04,2291.41,DEBIT,UAE,False
TXN001117,ACC0080,2025-02-19,2305.75,DEBIT,Canada,False
TXN001118,ACC0080,2025-07-29,1061.65,DEBIT,England,False
TXN001119,ACC0080,2024-09-12,3067.76,CREDIT,USA,False
TXN001120,ACC0081,2023-07-06,1193.32,CREDIT,Bangladesh,False
TXN001121,ACC0081,2023-09-26,1835.96,CREDIT,India,False
TXN001122,ACC0081,2023-05-13,2101.27,CREDIT,England,False
TXN001123,ACC0081,2023-11-24,1405.35,DEBIT,Bangladesh,False
TXN001124,ACC0081,2023-02-21,4896.57,DEBIT,Singapore,False
TXN001125,ACC0081,2023-01-20,3606.87,DEBIT,Bangladesh,False
TXN001126,ACC0081,2023-12-26,4282.98,DEBIT,USA,False
TXN001127,ACC0081,2023-03-12,2370.21,DEBIT,USA,False
TXN001128,ACC0081,2023-12-15,2502.99,CREDIT,Singapore,False
TXN001129,ACC0081,2024-02-20,1507.17,DEBIT,India,False
TXN001130,ACC0081,2023-01-19,3455.81,DEBIT,USA,False
TXN001131,ACC0081,2023-06-27,2387.93,DEBIT,India,False
TXN001132,ACC0081,2023-09-17,1306.25,CREDIT,Bangladesh,False
TXN001133,ACC0081,2024-05-02,4659.9,CREDIT,England,False
TXN001134,ACC0081,2022-10-30,2064.69,CREDIT,Singapore,False
TXN001135,ACC0081,2024-09-04,4815.95,DEBIT,Bangladesh,False
TXN001136,ACC0081,2024-05-21,3252.83,DEBIT,Singapore,False
TXN001137,ACC0081,2023-07-28,1781.99,CREDIT,Singapore,False
TXN001138,ACC0081,2024-01-10,4449.27,CREDIT,Bangladesh,False
TXN001139,ACC0081,2023-07-30,2324.12,DEBIT,Singapore,False
TXN001140,ACC0081,2023-03-30,3206.5,CREDIT,India,False
TXN001141,ACC0081,2024-07-17,3065.43,CREDIT,Singapore,False
TXN001142,ACC0082,2023-01-23,818.38,DEBIT,England,False
TXN001143,ACC0082,2023-09-23,3268.54,CREDIT,Bangladesh,False
TXN001144,ACC0082,2024-08-24,16750.24,CREDIT,Singapore,True
TXN001145,ACC0082,2023-11-09,3742.0,CREDIT,India,False
TXN001146,ACC0082,2023-04-23,927.59,DEBIT,USA,False
TXN001147,ACC0082,2023-07-01,3313.49,DEBIT,USA,False
TXN001148,ACC0082,2023-04-22,1991.26,DEBIT,Canada,False
TXN001149,ACC0083,2024-06-10,278.59,CREDIT,Bangladesh,False
TXN001150,ACC0083,2023-02-20,528.6,DEBIT,Canada,False
TXN001151,ACC0083,2024-09-27,4658.63,CREDIT,England,False
TXN001152,ACC0083,2023-07-19,1244.51,CREDIT,India,False
TXN001153,ACC0083,2024-08-29,640.79,DEBIT,Canada,False
TXN001154,ACC0083,2023-01-01,3321.11,CREDIT,Singapore,False
TXN001155,ACC0083,2024-03-28,2341.3,CREDIT,Bangladesh,False
TXN001156,ACC0083,2024-02-25,684.22,DEBIT,Bangladesh,False
TXN001157,ACC0083,2024-07-30,2288.15,CREDIT,Bangladesh,False
TXN001158,ACC0083,2024-09-12,3201.25,CREDIT,England,False
TXN001159,ACC0083,2024-04-03,2702.94,DEBIT,India,False
TXN001160,ACC0083,2023-10-08,1835.26,CREDIT,USA,False
TXN001161,ACC0083,2023-10-03,62.67,DEBIT,England,False
TXN001162,ACC0083,2023-09-16,2351.3,DEBIT,UAE,False
TXN001163,ACC0083,2024-04-13,4735.32,CREDIT,England,False
TXN001164,ACC0083,2022-12-06,3831.69,CREDIT,Bangladesh,False
TXN001165,ACC0083,2023-07-21,3985.87,CREDIT,USA,False
TXN001166,ACC0083,2024-01-22,4411.99,CREDIT,India,False
TXN001167,ACC0083,2023-08-09,824.71,CREDIT,Singapore,False
TXN001168,ACC0083,2023-12-19,1110.76,DEBIT,India,False
TXN001169,ACC0084,2023-10-23,46273.79,CREDIT,England,True
TXN001170,ACC0084,2024-12-15,3717.21,CREDIT,India,False
TXN001171,ACC0084,2023-08-31,4268.88,DEBIT,USA,False
TXN001172,ACC0084,2023-12-13,560.68,CREDIT,Bangladesh,False
TXN001173,ACC0084,2024-05-28,1367.95,CREDIT,USA,False
TXN001174,ACC0084,2024-01-14,106.78,DEBIT,Bangladesh,False
